,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,default_yes,housing_yes,loan_yes,subscribed_yes,contact_telephone,marital_married,marital_single,housing_and_loan
22,0.7232769220119748,1,0.7302787141844399,2,4,0.7195417895382779,1,0.5730998429742316,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23,0.7514160886839212,1,0.19669353592865446,2,4,0.5799327744371131,2,1.0554279295333164,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
24,1.1187993095880886,3,0.555446364196063,2,4,0.9298849847107065,2,1.0554279295333164,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25,1.156511169035782,3,0.4789925230488187,3,4,0.9316729503932206,2,0.8299019636352187,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,0.2596456402284978,2,0.7334544470161947,3,4,0.8262717444091168,1,1.0379704015092595,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
27,0.6645056045965613,1,1.5304687067916374,3,4,1.0838324004223938,1,0.5793100787383486,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,0.5354608459003793,1,0.8197590565246548,3,4,0.8594587953469333,2,1.0281384473690844,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,0.6337717781439424,2,0.44331092626061297,3,4,0.27672085667691565,1,1.0554279295333164,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30,0.7514160886839212,2,0.6279790499575596,3,4,0.7857635683865101,1,1.0573489751726106,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0.7787850657217625,2,0.7429215785514386,3,4,0.7062021815561822,1,0.5824007936078992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,1.156511169035782,2,0.6319977069324442,3,4,0.2937689519338868,1,1.0725859140843448,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,1.1748468495688722,2,1.5088014770768672,3,4,0.7648770438061622,2,0.9795508118445635,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
34,0.9518849677982633,2,0.6364994758492516,3,4,0.9889509445114972,1,0.8466267591639031,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0.8054248936209736,2,0.5731486235960341,3,4,0.6462480843367288,1,1.0819924362698787,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0.5354608459003793,2,0.5196341561253042,20,4,0.5748410489290418,3,1.0630900683503606,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
37,0.8813338568062979,3,0.5363223711747055,20,4,0.42654150771946775,2,1.0875941687782302,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
38,0.38726120217568183,1,1.4446205476148184,20,4,0.4896367299237459,2,1.0477066287461165,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39,1.0993962949803184,2,0.6024898003272153,20,4,0.8400706406566215,1,1.0706939449266577,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,0.6337717781439424,3,0.7576197510436876,20,4,0.29714396990323727,3,1.0819924362698787,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,0.602063351258802,1,1.379840545318973,20,4,0.802164268109065,3,0.928481317195392,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,1.0594229475717398,2,0.4871381766598392,20,4,0.690411014365133,2,1.0496425503651583,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43,1.0388206531555668,2,0.600422314286058,20,4,0.8690137080445336,1,1.0706939449266577,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
44,0.6337717781439424,2,1.016059884521398,20,4,0.4585866621827934,1,1.0477066287461165,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,0.8813338568062979,2,0.6234386725967178,20,4,0.2593770757042568,3,0.6305956343558218,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,0.6645056045965613,2,0.5478405977007156,20,4,0.14847864754608656,1,1.0477066287461165,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
47,0.8566656103908038,1,0.5201949402283127,20,4,0.4056011532753697,2,1.085730409036423,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
48,0.9289165717973129,3,0.7339073009660841,20,4,0.23457904983578254,2,1.034049212287379,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
49,0.5354608459003793,1,0.7945128138264802,20,4,0.10043001333634836,2,1.0320828366660646,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,0.6645056045965613,2,0.6698732440304574,20,4,0.04563217573421785,1,0.6305956343558218,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
51,0.6645056045965613,3,1.0588368984056673,20,4,0.5170511031526506,5,0.9306621053238833,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52,0.7787850657217625,3,1.3304654236210645,20,4,1.0914742505548627,2,0.9306621053238833,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53,0.9962972397974659,2,0.4789925230488187,20,4,0.29714396990323727,1,0.9041734139155012,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
54,0.602063351258802,3,0.6329998528611054,20,4,1.0558278634148512,1,1.0496425503651583,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,0.7232769220119748,2,1.0033458868884573,20,4,1.504626502729735,1,0.5793100787383486,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
56,0.5693164828397179,2,1.1812359589469212,20,4,1.8213953219762447,1,0.908637208851133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57,0.6645056045965613,2,0.4789925230488187,20,4,0.8222939748666439,1,0.9980489243379574,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58,1.0177849595341555,1,0.8160125137876069,20,4,0.8041955711770412,2,0.8250716197426885,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
59,0.602063351258802,2,1.6068819489055957,20,4,0.4056011532753697,1,1.0081796968300856,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0.6645056045965613,2,1.027264607177791,1,4,0.9458627431956211,1,0.5824007936078992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,0.6645056045965613,2,1.4127550108600324,1,4,0.3171583139905218,1,1.0515747314319348,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
62,0.6645056045965613,3,1.099858858700482,1,4,0.014832759365123009,1,1.036011728862702,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
63,0.9518849677982633,2,0.5726167702207878,1,4,0.7392233747769587,1,1.0630900683503606,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64,0.602063351258802,1,0.48249164527853117,1,4,0.9889509445114972,2,1.0875941687782302,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
65,0.8813338568062979,2,1.017083699395908,2,4,0.9245018263392963,1,1.0687983894353723,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
66,0.6645056045965613,3,1.083715270102716,2,4,0.06281509812139531,1,0.9328381479625444,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
67,0.6943229596489573,2,0.4475399840327019,2,4,-0.021568811932768713,3,1.036011728862702,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
68,0.5004187181101732,3,0.5151365259587488,20,4,0.7499924942427704,6,1.0320828366660646,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69,0.6645056045965613,2,0.6214140909617876,20,4,1.402929601476381,1,1.061180030523944,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0.5354608459003793,3,1.1581031649499196,20,4,0.5034378570789947,1,0.7151411003776497,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,0.5354608459003793,2,0.6837742236687169,20,4,0.2237601412289242,6,0.7232154276516977,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
72,0.8566656103908038,2,0.5597666843547483,20,4,0.46144957371322415,1,0.956467214228851,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
73,1.1748468495688722,2,0.8210047913421966,20,4,0.4383134472499103,2,0.739171091236487,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
74,0.16451693216044808,3,1.0299621010729383,20,4,0.5671545175343873,7,0.6422899643826631,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
75,0.9289165717973129,2,1.1941775215795174,20,4,0.9511324310418157,5,0.739171091236487,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
76,0.8054248936209736,3,1.6478271080790787,20,4,0.7563987344545418,1,0.749668497697004,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77,0.6645056045965613,3,1.5734219054543883,20,4,0.7690893943096746,2,0.7470544588277499,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,1.294565994252122,2,0.5173878696245345,20,4,0.2835750105517184,1,0.5021137522247402,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
79,0.8813338568062979,2,0.8524588383253038,4,12,0.8803603818469808,5,0.5446664001142262,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
80,0.9518849677982633,2,0.4789925230488187,7,12,0.4951800581888608,1,0.7600568523848965,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
81,0.9743376397752188,3,0.4789925230488187,7,12,0.3204554369431525,1,0.8394932132790894,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,1.156511169035782,2,0.6856765244800476,7,12,0.34001309352082226,1,0.7779807735338329,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,1.0796093415424943,1,0.5868784478348007,9,12,0.3623571821005371,3,0.7754397989739397,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,0.5354608459003793,3,0.7777542114351358,10,12,0.5722854309317118,1,0.7522757211788652,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
85,0.4641039071185474,3,0.6885232077057656,10,12,1.0975459607052844,1,0.7600568523848965,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,0.9054082019525344,3,0.9482544801598005,14,12,0.3811197519217676,1,0.7677779047684963,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,0.8054248936209736,3,0.855269839617095,14,12,0.31053127471020586,1,0.7677779047684963,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,1.0177849595341555,1,0.9034159403165398,14,12,0.987262596243247,2,0.5668507990485301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89,0.9962972397974659,2,1.1265046504280243,16,12,1.1927467621397951,1,0.5730998429742316,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90,1.2105394320498244,3,1.4401619446974725,17,12,0.6994650492119397,1,0.7779807735338329,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91,1.0177849595341555,2,1.6057465995431162,17,12,0.1980513123986134,1,0.7677779047684963,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
92,0.5693164828397179,2,0.7893861694183142,17,12,0.7774612344556409,1,0.7703383977817947,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
93,0.9743376397752188,2,1.596043728587221,17,12,0.5950542208480686,2,0.812892684649426,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
94,0.6943229596489573,3,0.7919527769291604,17,12,0.3591955740037277,6,0.8746627035719912,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,0.5004187181101732,2,1.471612339781196,18,12,0.4699894568097062,6,0.8079792734625941,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
96,0.8054248936209736,2,1.517938289212921,21,12,0.3623571821005371,2,0.8418767205450304,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
97,0.602063351258802,2,0.9649232388560129,21,12,0.27672085667691565,5,0.6932852925690038,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
98,0.6943229596489573,2,0.622932911333065,21,12,0.29038250463315834,7,0.9350094657193244,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
99,1.0993962949803184,2,0.8051096468624516,24,12,0.6366967993190735,3,0.9328381479625444,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100,0.9054082019525344,3,0.6374971227326071,24,12,0.7195417895382779,1,0.9041734139155012,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,0.5354608459003793,2,0.9859038935319592,24,12,0.564579154594592,3,0.9152957619175497,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,0.9518849677982633,3,0.6713202704632709,24,12,0.9190895326631363,1,0.709721767238889,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
103,0.9743376397752188,2,0.6645494937570982,28,12,0.36865056809186336,1,0.9350094657193244,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
104,0.7232769220119748,3,0.5296804672163636,28,12,1.000690235281225,1,0.872356163511228,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
105,0.5693164828397179,3,0.479576561016206,29,12,0.24528216134007014,1,0.7830434346444628,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
106,0.9518849677982633,3,0.368537574344489,30,12,0.4840625018027655,2,0.7980794277283323,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
107,0.9743376397752188,2,0.5516507118914582,30,12,0.3623571821005371,3,0.8177820722165944,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
108,0.7514160886839212,3,0.8451940556511163,2,2,0.43244479970470756,2,0.9328381479625444,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,1.156511169035782,2,0.5988688897736548,2,2,0.37178247061899644,1,0.8815505737606711,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
110,0.7232769220119748,2,0.7442667390357249,2,2,0.1678369632026751,1,0.8951855992274855,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
111,1.1378330018213911,2,0.4819093078470411,2,2,0.7690893943096746,1,0.7779807735338329,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112,0.9289165717973129,3,0.9742232440943608,2,2,0.5463634776920062,1,0.7830434346444628,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
113,0.7787850657217625,2,0.4789925230488187,2,2,1.4476336801271594,1,0.7444335688463006,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
114,1.0796093415424943,2,0.6299903971441287,2,2,0.23457904983578254,1,0.7703383977817947,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
115,0.6943229596489573,1,0.6732463876345484,2,2,0.6533521528597678,1,0.8153403666938814,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
116,0.7787850657217625,2,1.017765660777293,2,2,0.7305237907720098,1,0.8654044497316628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,1.0993962949803184,2,0.7128608034283849,2,2,0.4086196134370333,1,0.8815505737606711,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,0.3465057656107907,2,1.5420372311554742,2,2,0.45571553085173927,2,0.06445219144441951,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119,1.0594229475717398,2,1.1051826552011257,2,2,0.5542108609832874,1,0.7600568523848965,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120,0.9743376397752188,2,0.5931522647266064,2,2,0.7151149958241315,2,0.9306621053238833,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
121,1.0177849595341555,2,0.2376792244456216,2,2,0.32374172459156497,1,0.7805153079029165,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122,0.7232769220119748,2,0.7379737844464526,2,2,1.0853654494199383,1,0.9350094657193244,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,0.8054248936209736,2,0.5483857893286275,2,2,0.721747859328507,1,0.863076430987304,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
124,0.9289165717973129,0,0.7031033478674906,2,2,0.662746413988568,1,0.7779807735338329,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,0.9962972397974659,2,0.7699237181383981,2,2,0.22737946510965018,1,0.883836027846547,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
126,0.9289165717973129,1,0.600422314286058,2,2,0.30720121285733076,1,0.8489933441046842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,1.1928523774125903,3,0.9763571719433798,2,2,0.6743664798984166,1,0.7677779047684963,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
128,1.227919083959771,3,0.668907395161417,2,2,0.3138502840465211,1,0.8030416014136308,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
129,0.8054248936209736,2,0.5341133012194734,2,2,0.23815949727773483,1,0.8883913255539948,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
130,0.6943229596489573,2,0.4225114757502161,2,2,0.5748410489290418,1,0.8883913255539948,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
131,1.1187993095880886,2,0.7415746061728615,2,2,0.3591955740037277,1,0.7258924470525882,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,0.8054248936209736,2,0.7384245968744204,2,2,0.43538342859913215,1,0.9197102928700115,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
133,0.7787850657217625,2,0.7855238642094449,2,2,0.5251309758174261,2,0.9019340220939667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,0.5354608459003793,2,0.5043728759051039,2,2,0.6124116781598545,1,0.69604353456043,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
135,0.5693164828397179,3,0.6350011368519873,2,2,0.20176471646892236,1,0.8996896041391147,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
136,0.9743376397752188,2,0.7721050128813791,2,2,1.1577436436999293,1,0.9019340220939667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
137,0.6337717781439424,1,0.3066365240120022,2,2,0.29714396990323727,1,0.8883913255539948,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0.7514160886839212,2,0.642470482049324,2,2,0.701715806979097,1,0.7980794277283323,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,0.7514160886839212,2,0.7110095659841749,2,2,0.6697346440141443,1,0.9262957628340018,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
140,0.8054248936209736,3,0.6923062234233746,2,2,0.6124116781598545,1,0.9306621053238833,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
141,1.156511169035782,2,0.8536645208524212,2,2,0.8613770955544094,1,0.7830434346444628,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
142,0.6943229596489573,2,0.7500749487144334,2,2,1.3204488638119565,1,0.9328381479625444,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
143,1.156511169035782,2,0.8046879225732118,2,2,0.4756424630027756,1,0.7312250820065862,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
144,0.7232769220119748,2,0.5758036557084505,2,2,0.43538342859913215,1,0.9306621053238833,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
145,1.0993962949803184,2,0.72526781070143,2,2,0.2128229024686905,5,0.9152957619175497,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
146,0.9289165717973129,2,0.43418798234657013,2,2,0.43538342859913215,1,0.8883913255539948,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
147,0.9962972397974659,2,0.5083519229733638,2,2,0.29714396990323727,1,0.9108616564372684,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
148,0.9743376397752188,2,0.48771747795180626,2,2,0.2309857367112516,1,0.9197102928700115,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
149,1.0993962949803184,2,0.8616654676361284,2,2,0.13271756949680416,1,0.8055134850106745,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
150,1.1187993095880886,3,0.7505203398698697,2,2,0.5224449322196454,1,0.7312250820065862,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
151,0.7514160886839212,1,0.35738419483667155,2,2,0.19058287834927495,1,0.9306621053238833,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
152,1.1187993095880886,2,0.8296817518867395,2,2,0.7106685184395621,2,0.9152957619175497,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
153,0.5354608459003793,2,0.7086906894142115,2,2,0.2237601412289242,1,0.928481317195392,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
154,0.8566656103908038,2,0.6582210288370519,2,2,0.4585866621827934,1,0.749668497697004,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
155,0.5354608459003793,2,0.4819093078470411,2,2,0.24528216134007014,1,0.7779807735338329,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
156,0.3465057656107907,2,0.4789925230488187,2,2,0.46715092469474956,1,0.7600568523848965,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
157,0.7232769220119748,2,0.48481760974849214,2,2,0.51975165435574,1,0.883836027846547,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
158,0.7514160886839212,2,0.6355008326725605,2,2,0.4025735544202166,1,0.9019340220939667,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
159,1.1378330018213911,2,0.788529167607937,2,2,0.3749045949490825,1,0.7830434346444628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
